"Date","S_level_ft","N_level_ft","S_level_m","N_level_m","S_area_m2","N_area_m2","S_vol_m3","N_vol_m3","Total_vol_m3","natlev_m","natlev_ft"
"1934-09-01",4195.35,4195.35,1278.74268,1278.74268,1953440810.30204,1175419542.63902,8780232458.09981,5079592564.29064,13859825022.3904,1278.74268,4195.35
"1934-10-01",4195,4195,1278.636,1278.636,1913194539.00141,1155323617.06516,8573049803.77637,4954774737.83695,13527824541.6133,1278.636,4195
"1934-11-01",4194.8,4194.8,1278.57504,1278.57504,1868651985.33375,1128891053.16655,8461501432.92178,4887775197.13064,13349276630.0524,1278.57504,4194.8
"1934-12-01",4194.95,4194.95,1278.62076,1278.62076,1902058900.58454,1148715476.09053,8545162711.06283,4938024852.66043,13483187563.7233,1278.62076,4194.95
"1935-01-01",4195.15,4195.15,1278.68172,1278.68172,1930442940.98741,1163936156.59682,8661842369.91505,5008268092.03143,13670110461.9465,1278.68172,4195.15
"1935-02-01",4195.3,4195.3,1278.72744,1278.72744,1947691342.97332,1172548696.12843,8750634936.05329,5061761446.22564,13812396382.2789,1278.72744,4195.3
"1935-03-01",4195.55,4195.55,1278.80364,1278.80364,1979627735.14082,1189663880.20747,8899530731.46468,5151343556.40998,14050874287.8747,1278.80364,4195.55
"1935-04-01",4195.7,4195.7,1278.84936,1278.84936,2006443303.69916,1206559274.31785,8991047853.14327,5206116470.18457,14197164323.3278,1278.84936,4195.7
"1935-05-01",4195.75,4195.75,1278.8646,1278.8646,2015381826.55207,1212191072.35473,9021553560.36992,5224374108.10971,14245927668.4796,1278.8646,4195.75
"1935-06-01",4196.05,4196.05,1278.95604,1278.95604,2067917910.82337,1243350483.67595,9206057205.88879,5334795748.4569,14540852954.3457,1278.95604,4196.05
"1935-07-01",4195.7,4195.7,1278.84936,1278.84936,2006443303.69916,1206559274.31785,8991047853.14327,5206116470.18457,14197164323.3278,1278.84936,4195.7
"1935-08-01",4195.15,4195.15,1278.68172,1278.68172,1930442940.98741,1163936156.59682,8661842369.91505,5008268092.03143,13670110461.9465,1278.68172,4195.15
"1935-09-01",4194.6,4194.6,1278.51408,1278.51408,1824109431.6661,1102458489.26795,8349953062.06719,4820775656.42432,13170728718.4915,1278.51408,4194.6
"1935-10-01",4194.2,4194.2,1278.39216,1278.39216,1770020732.92546,1078045491.56239,8131801911.78592,4688533604.76959,12820335516.5555,1278.39216,4194.2
"1935-11-01",4193.85,4193.85,1278.28548,1278.28548,1736264020.56694,1064379702.27968,7944805219.55221,4574299765.58251,12519104985.1347,1278.28548,4193.85
"1935-12-01",4193.9,4193.9,1278.30072,1278.30072,1740445719.81822,1066446806.31694,7971053680.32901,4590434982.79994,12561488663.1289,1278.30072,4193.9
"1936-01-01",4194,4194,1278.3312,1278.3312,1748809118.32084,1070581014.3915,8023550601.88299,4622705417.23504,12646256019.118,1278.3312,4194
"1936-02-01",4194.25,4194.25,1278.4074,1278.4074,1775323636.5766,1079911610.8551,8158864739.26155,4704990651.65317,12863855390.9147,1278.4074,4194.25
"1936-03-01",4194.8,4194.8,1278.57504,1278.57504,1868651985.33375,1128891053.16655,8461501432.92178,4887775197.13064,13349276630.0524,1278.57504,4194.8
"1936-04-01",4195.05,4195.05,1278.65124,1278.65124,1918944006.33004,1158194463.5757,8602647325.82245,4972605855.90169,13575253181.7241,1278.65124,4195.05
"1936-05-01",4195.5,4195.5,1278.7884,1278.7884,1970689212.28795,1184032082.17063,8869025024.23804,5133085918.48485,14002110942.7229,1278.7884,4195.5
"1936-06-01",4195.8,4195.8,1278.87984,1278.87984,2024320349.40485,1217822870.39152,9052059267.59612,5242631746.03457,14294691013.6307,1278.87984,4195.8
"1936-07-01",4195.75,4195.75,1278.8646,1278.8646,2015381826.55207,1212191072.35473,9021553560.36992,5224374108.10971,14245927668.4796,1278.8646,4195.75
"1936-08-01",4195.4,4195.4,1278.75792,1278.75792,1959190277.63068,1178290389.14956,8809829980.14589,5097423682.35538,13907253662.5013,1278.75792,4195.4
"1936-09-01",4194.8,4194.8,1278.57504,1278.57504,1868651985.33375,1128891053.16655,8461501432.92178,4887775197.13064,13349276630.0524,1278.57504,4194.8
"1936-10-01",4194.35,4194.35,1278.43788,1278.43788,1785929443.87887,1083643849.44053,8212990394.21281,4737904745.42032,12950895139.6331,1278.43788,4194.35
"1936-11-01",4194.35,4194.35,1278.43788,1278.43788,1785929443.87887,1083643849.44053,8212990394.21281,4737904745.42032,12950895139.6331,1278.43788,4194.35
"1936-12-01",4194.55,4194.55,1278.49884,1278.49884,1812973793.24923,1095850348.29333,8322065969.35365,4804025771.24781,13126091740.6015,1278.49884,4194.55
"1937-01-01",4194.65,4194.65,1278.52932,1278.52932,1835245070.08314,1109066630.24268,8377840154.78115,4837525541.60109,13215365696.3822,1278.52932,4194.65
"1937-02-01",4194.85,4194.85,1278.59028,1278.59028,1879787623.75063,1135499194.14118,8489388525.63532,4904525082.30715,13393913607.9425,1278.59028,4194.85
"1937-03-01",4195.3,4195.3,1278.72744,1278.72744,1947691342.97332,1172548696.12843,8750634936.05329,5061761446.22564,13812396382.2789,1278.72744,4195.3
"1937-04-01",4196.1,4196.1,1278.97128,1278.97128,2075761380.83063,1246350904.81311,9238032315.27623,5353929199.17951,14591961514.4557,1278.97128,4196.1
"1937-05-01",4196.4,4196.4,1279.06272,1279.06272,2122822200.87432,1264353431.63617,9429882971.60132,5468729903.51544,14898612875.1168,1279.06272,4196.4
"1937-06-01",4196.45,4196.45,1279.07796,1279.07796,2130665670.88169,1267353852.77338,9461858080.98923,5487863354.23833,14949721435.2276,1279.07796,4196.45
"1937-07-01",4196.2,4196.2,1279.00176,1279.00176,2091448320.84527,1252351747.0875,9301982534.05157,5392196100.62501,14694178634.6766,1279.00176,4196.2
"1937-08-01",4195.9,4195.9,1278.91032,1278.91032,2042197395.11042,1229086466.46511,9113070682.04851,5279147021.8843,14392217703.9328,1278.91032,4195.9
"1937-09-01",4195.3,4195.3,1278.72744,1278.72744,1947691342.97332,1172548696.12843,8750634936.05329,5061761446.22564,13812396382.2789,1278.72744,4195.3
"1937-10-01",4194.95,4194.95,1278.62076,1278.62076,1902058900.58454,1148715476.09053,8545162711.06283,4938024852.66043,13483187563.7233,1278.62076,4194.95
"1937-11-01",4194.8,4194.8,1278.57504,1278.57504,1868651985.33375,1128891053.16655,8461501432.92178,4887775197.13064,13349276630.0524,1278.57504,4194.8
"1937-12-01",4194.8,4194.8,1278.57504,1278.57504,1868651985.33375,1128891053.16655,8461501432.92178,4887775197.13064,13349276630.0524,1278.57504,4194.8
"1938-01-01",4195.1,4195.1,1278.66648,1278.66648,1924693473.65877,1161065310.08628,8632244847.86897,4990436973.96669,13622681821.8357,1278.66648,4195.1
"1938-02-01",4195.25,4195.25,1278.7122,1278.7122,1941941875.64468,1169677849.6179,8721037414.00721,5043930328.1609,13764967742.1681,1278.7122,4195.25
"1938-03-01",4195.55,4195.55,1278.80364,1278.80364,1979627735.14082,1189663880.20747,8899530731.46468,5151343556.40998,14050874287.8747,1278.80364,4195.55
"1938-04-01",4195.95,4195.95,1278.92556,1278.92556,2051135917.9632,1234718264.5019,9143576389.2747,5297404659.80916,14440981049.0839,1278.92556,4195.95
"1938-05-01",4196.2,4196.2,1279.00176,1279.00176,2091448320.84527,1252351747.0875,9301982534.05157,5392196100.62501,14694178634.6766,1279.00176,4196.2
"1938-06-01",4196.55,4196.55,1279.10844,1279.10844,2146251007.74749,1273510970.08708,9527019371.83538,5526591167.99196,15053610539.8273,1279.10844,4196.55
"1938-07-01",4196.2,4196.2,1279.00176,1279.00176,2091448320.84527,1252351747.0875,9301982534.05157,5392196100.62501,14694178634.6766,1279.00176,4196.2
"1938-08-01",4195.95,4195.95,1278.92556,1278.92556,2051135917.9632,1234718264.5019,9143576389.2747,5297404659.80916,14440981049.0839,1278.92556,4195.95
"1938-09-01",4195.45,4195.45,1278.77316,1278.77316,1964939744.95931,1181161235.66009,8839427502.19197,5115254800.42012,13954682302.6121,1278.77316,4195.45
"1938-10-01",4194.9,4194.9,1278.60552,1278.60552,1890923262.16766,1142107335.1159,8517275618.34928,4921274967.48392,13438550585.8332,1278.60552,4194.9
"1938-11-01",4195.05,4195.05,1278.65124,1278.65124,1918944006.33004,1158194463.5757,8602647325.82245,4972605855.90169,13575253181.7241,1278.65124,4195.05
"1938-12-01",4195.2,4195.2,1278.69696,1278.69696,1936192408.31604,1166807003.10736,8691439891.96113,5026099210.09616,13717539102.0573,1278.69696,4195.2
"1939-01-01",4195.5,4195.5,1278.7884,1278.7884,1970689212.28795,1184032082.17063,8869025024.23804,5133085918.48485,14002110942.7229,1278.7884,4195.5
"1939-02-01",4195.7,4195.7,1278.84936,1278.84936,2006443303.69916,1206559274.31785,8991047853.14327,5206116470.18457,14197164323.3278,1278.84936,4195.7
"1939-03-01",4195.9,4195.9,1278.91032,1278.91032,2042197395.11042,1229086466.46511,9113070682.04851,5279147021.8843,14392217703.9328,1278.91032,4195.9
"1939-04-01",4196.3,4196.3,1279.03224,1279.03224,2107135260.85979,1258352589.36183,9365932752.82645,5430463002.07022,14796395754.8967,1279.03224,4196.3
"1939-05-01",4196.55,4196.55,1279.10844,1279.10844,2146251007.74749,1273510970.08708,9527019371.83538,5526591167.99196,15053610539.8273,1279.10844,4196.55
"1939-06-01",4196.25,4196.25,1279.017,1279.017,2099291790.85253,1255352168.22466,9333957643.43901,5411329551.34762,14745287194.7866,1279.017,4196.25
"1939-07-01",4195.95,4195.95,1278.92556,1278.92556,2051135917.9632,1234718264.5019,9143576389.2747,5297404659.80916,14440981049.0839,1278.92556,4195.95
"1939-08-01",4195.45,4195.45,1278.77316,1278.77316,1964939744.95931,1181161235.66009,8839427502.19197,5115254800.42012,13954682302.6121,1278.77316,4195.45
"1939-09-01",4194.95,4194.95,1278.62076,1278.62076,1902058900.58454,1148715476.09053,8545162711.06283,4938024852.66043,13483187563.7233,1278.62076,4194.95
"1939-10-01",4194.75,4194.75,1278.5598,1278.5598,1857516346.91688,1122282912.19193,8433614340.20824,4871025311.95412,13304639652.1624,1278.5598,4194.75
"1939-11-01",4194.65,4194.65,1278.52932,1278.52932,1835245070.08314,1109066630.24268,8377840154.78115,4837525541.60109,13215365696.3822,1278.52932,4194.65
"1939-12-01",4194.6,4194.6,1278.51408,1278.51408,1824109431.6661,1102458489.26795,8349953062.06719,4820775656.42432,13170728718.4915,1278.51408,4194.6
"1940-01-01",4194.65,4194.65,1278.52932,1278.52932,1835245070.08314,1109066630.24268,8377840154.78115,4837525541.60109,13215365696.3822,1278.52932,4194.65
"1940-02-01",4195.1,4195.1,1278.66648,1278.66648,1924693473.65877,1161065310.08628,8632244847.86897,4990436973.96669,13622681821.8357,1278.66648,4195.1
"1940-03-01",4195.5,4195.5,1278.7884,1278.7884,1970689212.28795,1184032082.17063,8869025024.23804,5133085918.48485,14002110942.7229,1278.7884,4195.5
"1940-04-01",4195.7,4195.7,1278.84936,1278.84936,2006443303.69916,1206559274.31785,8991047853.14327,5206116470.18457,14197164323.3278,1278.84936,4195.7
"1940-05-01",4195.75,4195.75,1278.8646,1278.8646,2015381826.55207,1212191072.35473,9021553560.36992,5224374108.10971,14245927668.4796,1278.8646,4195.75
"1940-06-01",4195.4,4195.4,1278.75792,1278.75792,1959190277.63068,1178290389.14956,8809829980.14589,5097423682.35538,13907253662.5013,1278.75792,4195.4
"1940-07-01",4194.95,4194.95,1278.62076,1278.62076,1902058900.58454,1148715476.09053,8545162711.06283,4938024852.66043,13483187563.7233,1278.62076,4194.95
"1940-08-01",4194.45,4194.45,1278.46836,1278.46836,1796535251.18122,1087376088.02599,8267116049.16448,4770818839.18772,13037934888.3522,1278.46836,4194.45
"1940-09-01",4193.9,4193.9,1278.30072,1278.30072,1740445719.81822,1066446806.31694,7971053680.32901,4590434982.79994,12561488663.1289,1278.30072,4193.9
"1940-10-01",4193.8,4193.8,1278.27024,1278.27024,1732082321.31566,1062312598.24241,7918556758.77541,4558164548.36508,12476721307.1405,1278.27024,4193.8
"1940-11-01",4193.7,4193.7,1278.23976,1278.23976,1723718922.81304,1058178390.16786,7866059837.22143,4525894113.92999,12391953951.1514,1278.23976,4193.7
"1940-12-01",4193.9,4193.9,1278.30072,1278.30072,1740445719.81822,1066446806.31694,7971053680.32901,4590434982.79994,12561488663.1289,1278.30072,4193.9
"1941-01-01",4194.3,4194.3,1278.42264,1278.42264,1780626540.22773,1081777730.14781,8185927566.73718,4721447698.53674,12907375265.2739,1278.42264,4194.3
"1941-02-01",4194.5,4194.5,1278.4836,1278.4836,1801838154.83236,1089242207.3187,8294178876.64011,4787275886.07129,13081454762.7114,1278.4836,4194.5
"1941-03-01",4195.05,4195.05,1278.65124,1278.65124,1918944006.33004,1158194463.5757,8602647325.82245,4972605855.90169,13575253181.7241,1278.65124,4195.05
"1941-04-01",4195.25,4195.25,1278.7122,1278.7122,1941941875.64468,1169677849.6179,8721037414.00721,5043930328.1609,13764967742.1681,1278.7122,4195.25
"1941-05-01",4195.65,4195.65,1278.83412,1278.83412,1997504780.84638,1200927476.28106,8960542145.91707,5187858832.25971,14148400978.1768,1278.83412,4195.65
"1941-06-01",4195.55,4195.55,1278.80364,1278.80364,1979627735.14082,1189663880.20747,8899530731.46468,5151343556.40998,14050874287.8747,1278.80364,4195.55
"1941-07-01",4195.3,4195.3,1278.72744,1278.72744,1947691342.97332,1172548696.12843,8750634936.05329,5061761446.22564,13812396382.2789,1278.72744,4195.3
"1941-08-01",4194.85,4194.85,1278.59028,1278.59028,1879787623.75063,1135499194.14118,8489388525.63532,4904525082.30715,13393913607.9425,1278.59028,4194.85
"1941-09-01",4194.4,4194.4,1278.45312,1278.45312,1791232347.53001,1085509968.73324,8240053221.68844,4754361792.30389,12994415013.9923,1278.45312,4194.4
"1941-10-01",4194.05,4194.05,1278.34644,1278.34644,1754112021.97197,1072447133.68421,8050613429.35862,4639162464.11861,12689775893.4772,1278.34644,4194.05
"1941-11-01",4194.25,4194.25,1278.4074,1278.4074,1775323636.5766,1079911610.8551,8158864739.26155,4704990651.65317,12863855390.9147,1278.4074,4194.25
"1941-12-01",4194.4,4194.4,1278.45312,1278.45312,1791232347.53001,1085509968.73324,8240053221.68844,4754361792.30389,12994415013.9923,1278.45312,4194.4
"1942-01-01",4194.7,4194.7,1278.54456,1278.54456,1846380708.50001,1115674771.2173,8405727247.4947,4854275426.77761,13260002674.2723,1278.54456,4194.7
"1942-02-01",4195.05,4195.05,1278.65124,1278.65124,1918944006.33004,1158194463.5757,8602647325.82245,4972605855.90169,13575253181.7241,1278.65124,4195.05
"1942-03-01",4195.5,4195.5,1278.7884,1278.7884,1970689212.28795,1184032082.17063,8869025024.23804,5133085918.48485,14002110942.7229,1278.7884,4195.5
"1942-04-01",4196,4196,1278.9408,1278.9408,2060074440.81611,1240350062.53878,9174082096.50135,5315662297.7343,14489744394.2356,1278.9408,4196
"1942-05-01",4196.3,4196.3,1279.03224,1279.03224,2107135260.85979,1258352589.36183,9365932752.82645,5430463002.07022,14796395754.8967,1279.03224,4196.3
"1942-06-01",4196.55,4196.55,1279.10844,1279.10844,2146251007.74749,1273510970.08708,9527019371.83538,5526591167.99196,15053610539.8273,1279.10844,4196.55
"1942-07-01",4196.3,4196.3,1279.03224,1279.03224,2107135260.85979,1258352589.36183,9365932752.82645,5430463002.07022,14796395754.8967,1279.03224,4196.3
"1942-08-01",4195.8,4195.8,1278.87984,1278.87984,2024320349.40485,1217822870.39152,9052059267.59612,5242631746.03457,14294691013.6307,1278.87984,4195.8
"1942-09-01",4195.25,4195.25,1278.7122,1278.7122,1941941875.64468,1169677849.6179,8721037414.00721,5043930328.1609,13764967742.1681,1278.7122,4195.25
"1942-10-01",4194.85,4194.85,1278.59028,1278.59028,1879787623.75063,1135499194.14118,8489388525.63532,4904525082.30715,13393913607.9425,1278.59028,4194.85
"1942-11-01",4194.65,4194.65,1278.52932,1278.52932,1835245070.08314,1109066630.24268,8377840154.78115,4837525541.60109,13215365696.3822,1278.52932,4194.65
"1942-12-01",4194.8,4194.8,1278.57504,1278.57504,1868651985.33375,1128891053.16655,8461501432.92178,4887775197.13064,13349276630.0524,1278.57504,4194.8
"1943-01-01",4195.1,4195.1,1278.66648,1278.66648,1924693473.65877,1161065310.08628,8632244847.86897,4990436973.96669,13622681821.8357,1278.66648,4195.1
"1943-02-01",4195.3,4195.3,1278.72744,1278.72744,1947691342.97332,1172548696.12843,8750634936.05329,5061761446.22564,13812396382.2789,1278.72744,4195.3
"1943-03-01",4195.65,4195.65,1278.83412,1278.83412,1997504780.84638,1200927476.28106,8960542145.91707,5187858832.25971,14148400978.1768,1278.83412,4195.65
"1943-04-01",4195.85,4195.85,1278.89508,1278.89508,2033258872.25764,1223454668.42831,9082564974.82231,5260889383.95943,14343454358.7817,1278.89508,4195.85
"1943-05-01",4196.2,4196.2,1279.00176,1279.00176,2091448320.84527,1252351747.0875,9301982534.05157,5392196100.62501,14694178634.6766,1279.00176,4196.2
"1943-06-01",4196.2,4196.2,1279.00176,1279.00176,2091448320.84527,1252351747.0875,9301982534.05157,5392196100.62501,14694178634.6766,1279.00176,4196.2
"1943-07-01",4196.05,4196.05,1278.95604,1278.95604,2067917910.82337,1243350483.67595,9206057205.88879,5334795748.4569,14540852954.3457,1278.95604,4196.05
"1943-08-01",4195.6,4195.6,1278.81888,1278.81888,1988566257.9936,1195295678.24426,8930036438.69088,5169601194.33485,14099637633.0257,1278.81888,4195.6
"1943-09-01",4195.05,4195.05,1278.65124,1278.65124,1918944006.33004,1158194463.5757,8602647325.82245,4972605855.90169,13575253181.7241,1278.65124,4195.05
"1943-10-01",4194.75,4194.75,1278.5598,1278.5598,1857516346.91688,1122282912.19193,8433614340.20824,4871025311.95412,13304639652.1624,1278.5598,4194.75
"1943-11-01",4194.6,4194.6,1278.51408,1278.51408,1824109431.6661,1102458489.26795,8349953062.06719,4820775656.42432,13170728718.4915,1278.51408,4194.6
"1943-12-01",4194.75,4194.75,1278.5598,1278.5598,1857516346.91688,1122282912.19193,8433614340.20824,4871025311.95412,13304639652.1624,1278.5598,4194.75
"1944-01-01",4195.05,4195.05,1278.65124,1278.65124,1918944006.33004,1158194463.5757,8602647325.82245,4972605855.90169,13575253181.7241,1278.65124,4195.05
"1944-02-01",4195.15,4195.15,1278.68172,1278.68172,1930442940.98741,1163936156.59682,8661842369.91505,5008268092.03143,13670110461.9465,1278.68172,4195.15
"1944-03-01",4195.5,4195.5,1278.7884,1278.7884,1970689212.28795,1184032082.17063,8869025024.23804,5133085918.48485,14002110942.7229,1278.7884,4195.5
"1944-04-01",4195.9,4195.9,1278.91032,1278.91032,2042197395.11042,1229086466.46511,9113070682.04851,5279147021.8843,14392217703.9328,1278.91032,4195.9
"1944-05-01",4196.2,4196.2,1279.00176,1279.00176,2091448320.84527,1252351747.0875,9301982534.05157,5392196100.62501,14694178634.6766,1279.00176,4196.2
"1944-06-01",4196.3,4196.3,1279.03224,1279.03224,2107135260.85979,1258352589.36183,9365932752.82645,5430463002.07022,14796395754.8967,1279.03224,4196.3
"1944-07-01",4196.45,4196.45,1279.07796,1279.07796,2130665670.88169,1267353852.77338,9461858080.98923,5487863354.23833,14949721435.2276,1279.07796,4196.45
"1944-08-01",4196,4196,1278.9408,1278.9408,2060074440.81611,1240350062.53878,9174082096.50135,5315662297.7343,14489744394.2356,1278.9408,4196
"1944-09-01",4195.35,4195.35,1278.74268,1278.74268,1953440810.30204,1175419542.63902,8780232458.09981,5079592564.29064,13859825022.3904,1278.74268,4195.35
"1944-10-01",4194.95,4194.95,1278.62076,1278.62076,1902058900.58454,1148715476.09053,8545162711.06283,4938024852.66043,13483187563.7233,1278.62076,4194.95
"1944-11-01",4194.85,4194.85,1278.59028,1278.59028,1879787623.75063,1135499194.14118,8489388525.63532,4904525082.30715,13393913607.9425,1278.59028,4194.85
