,time,value,pred2
1999,2005-06-22,112.6159136,65.09143263842675
2000,2005-06-23,99.1088,63.56762143883765
2001,2005-06-24,95.1161312,62.05344602313574
2002,2005-06-25,92.7941536,60.55001033217656
2003,2005-06-26,78.8339712,59.0584073936356
2004,2005-06-27,81.0426816,57.57971823067219
2005,2005-06-28,66.1480448,56.1150107842228
2006,2005-06-29,55.274393599999996,54.66533885014066
2007,2005-06-30,50.2056864,53.2317410323809
2008,2005-07-01,44.7971776,51.81523971341279
2009,2005-07-02,37.8595616,50.416840043018766
2010,2005-07-03,32.3944192,49.03752894662007
2011,2005-07-04,26.0231392,47.6782741542448
2012,2005-07-05,18.3209696,46.34002325123008
2013,2005-07-06,16.2538432,45.023702751725715
2014,2005-07-07,14.3566176,43.730217196038346
2015,2005-07-08,12.4310752,42.46044827282841
2016,2005-07-09,11.6382048,41.21525396714277
2017,2005-07-10,10.930284799999999,39.99546773523521
2018,2005-07-11,10.6471168,38.801897707096394
2019,2005-07-12,11.05204704,37.63532591758191
2020,2005-07-13,10.68676032,36.496507566993486
2021,2005-07-14,16.20853632,35.38617031193457
2022,2005-07-15,17.63003968,34.30501358722524
2023,2005-07-16,12.238520959999999,33.2537079596258
2024,2005-07-17,10.81418592,32.232894514080826
2025,2005-07-18,11.043552,31.243184273157333
2026,2005-07-19,10.93311648,30.285157650312204
2027,2005-07-20,10.99541344,29.359363937583993
2028,2005-07-21,10.49703776,28.466320828264678
2029,2005-07-22,10.26484,27.606513975065305
2030,2005-07-23,9.947691840000001,26.780396584248315
2031,2005-07-24,9.97600864,25.988389046157575
2032,2005-07-25,10.26484,25.230878602533785
2033,2005-07-26,9.77212768,24.50821905096116
2034,2005-07-27,9.47763296,23.820730486746772
2035,2005-07-28,9.766464319999999,23.16869908249083
2036,2005-07-29,10.001493759999999,22.552376905562205
2037,2005-07-30,10.901968,21.97198177364886
2038,2005-07-31,11.0718688,21.42769714850886
2039,2005-08-01,10.24501824,20.919672068002843
2040,2005-08-02,11.2984032,20.448021116444096
2041,2005-08-03,14.5265184,20.01282443325799
2042,2005-08-04,15.608220160000002,19.614127759897542
2043,2005-08-05,15.766794239999998,19.25194252491755
2044,2005-08-06,14.622795519999999,18.926245967065295
2045,2005-08-07,10.760384,18.636981296201032
2046,2005-08-08,9.99866208,18.384057891818504
2047,2005-08-09,9.87973152,18.16735153889069
2048,2005-08-10,9.840088,17.98670470072347
2049,2005-08-11,11.1001856,17.841926828456803
2050,2005-08-12,10.9869184,17.732794706809752
2051,2005-08-13,9.91937504,17.659052835624294
2052,2005-08-14,10.092107519999999,17.620413846721416
2053,2005-08-15,10.2223648,17.61655895554061
2054,2005-08-16,12.7142432,17.647138446995967
2055,2005-08-17,13.1389952,17.711772194939737
2056,2005-08-18,11.4966208,17.81005021458731
2057,2005-08-19,10.96143328,17.941533247218814
2058,2005-08-20,10.6471168,18.10575337643412
2059,2005-08-21,9.89105824,18.302214675203945
2060,2005-08-22,10.8453344,18.53039388292139
2061,2005-08-23,10.516859519999999,18.78974111162592
2062,2005-08-24,14.101766399999999,19.079680580536927
2063,2005-08-25,15.342042239999998,19.399611378001772
2064,2005-08-26,10.99541344,19.74890824993187
2065,2005-08-27,10.695255359999999,20.126922413769357
2066,2005-08-28,10.38660224,20.53298239699866
2067,2005-08-29,9.480464640000001,20.966394899187833
2068,2005-08-30,9.214286719999999,21.426445676518902
2069,2005-08-31,9.74947424,21.91240044774009
2070,2005-09-01,9.97034528,22.42350582044833
2071,2005-09-02,9.7268208,22.958990236588136
2072,2005-09-03,9.74947424,23.51806493603009
2073,2005-09-04,10.604641599999999,24.09992493707276
2074,2005-09-05,10.41208736,24.703750032692483
2075,2005-09-06,10.16289952,25.328705801347073
2076,2005-09-07,10.22802816,25.973944631125125
2077,2005-09-08,10.53101792,26.638606756015417
2078,2005-09-09,10.91329472,27.321821303059856
2079,2005-09-10,11.751472,28.022707349140102
2080,2005-09-11,13.2522624,28.74037498613771
2081,2005-09-12,13.4787968,29.47392639320015
2082,2005-09-13,12.884144,30.22245691483531
2083,2005-09-14,12.4735504,30.985056143553777
2084,2005-09-15,11.81660064,31.760809005772085
2085,2005-09-16,12.564164159999999,32.54879684968757
2086,2005-09-17,12.41974848,33.3480985338355
2087,2005-09-18,12.606639359999999,34.1577915150371
2088,2005-09-19,15.04188416,34.97695293445129
2089,2005-09-20,24.4373984,35.804660700444664
2090,2005-09-21,25.216110399999998,36.63999456699902
2091,2005-09-22,26.3063072,37.48203720638383
2092,2005-09-23,19.0572064,38.32987527482623
2093,2005-09-24,18.8589888,39.18260046992304
2094,2005-09-25,17.4714656,40.03931057854849
2095,2005-09-26,21.577401599999998,40.899110514023775
2096,2005-09-27,26.2496736,41.76111334132991
2097,2005-09-28,22.16922272,42.62444128915768
2098,2005-09-29,19.2412656,43.48822674760843
2099,2005-09-30,20.37676928,44.35161325037495
2100,2005-10-01,30.049788160000002,45.21375644025189
2101,2005-10-02,21.82658944,46.073825016846975
2102,2005-10-03,18.40592,46.931001665384386
2103,2005-10-04,28.9114528,47.784483965517175
2104,2005-10-05,29.7892736,48.63348527908885
2105,2005-10-06,27.9769984,49.47723561581051
2106,2005-10-07,31.0352128,50.31498247584797
2107,2005-10-08,34.263328,51.14599166834023
2108,2005-10-09,33.3855072,51.96954810490136
2109,2005-10-10,35.4809504,52.78495656718815
2110,2005-10-11,36.7552064,53.591542447646894
2111,2005-10-12,41.76728,54.38865246258691
2112,2005-10-13,38.3975808,55.175655336760315
2113,2005-10-14,35.177960639999995,55.95194245866419
2114,2005-10-15,31.14848,56.71692850581554
2115,2005-10-16,26.3629408,57.47005203928603
2116,2005-10-17,25.2302688,58.210776066822426
2117,2005-10-18,27.184128,58.93858857391413
2118,2005-10-19,26.6744256,59.653003022210974
2119,2005-10-20,29.9591744,60.35355881473189
2120,2005-10-21,28.1185824,61.039821727346194
2121,2005-10-22,34.3765952,61.71138430605042
2122,2005-10-23,27.637196799999998,62.36786622960391
2123,2005-10-24,31.6015488,63.00891463712984
2124,2005-10-25,28.7698688,63.63420442032938
